0.945	0.458511213
0.9475	0.491879596
0.95	0.525308334
0.9525	0.558610178
0.955	0.591596592
0.9575	0.624078834
0.96	0.655869064
0.9625	0.686781468
0.965	0.71663339
0.9675	0.745246473
0.97	0.772447796
0.9725	0.798070998
0.975	0.821957387
0.9775	0.843957021
0.98	0.863929763
0.9825	0.881746285
0.985	0.897289033
0.9875	0.910453134
0.99	0.921147239
0.9925	0.929294296
0.995	0.934832249
0.9975	0.937714652
1	0.937911194
1.0025	0.935408131
1.005	0.930208614
1.0075	0.922332916
1.01	0.911818549
1.0125	0.89872027
1.015	0.883109967
1.0175	0.865076438
1.02	0.844725041
1.0225	0.822177234
1.025	0.79756999
1.0275	0.771055104
1.03	0.742798377
1.0325	0.712978692
1.035	0.681786983
1.0375	0.649425101
1.04	0.616104582
1.0425	0.582045323
1.045	0.547474182
1.0475	0.512623494
1.05	0.477729527
1.0525	0.44303088
1.055	0.408766838
1.0575	0.37517569
1.06	0.342493023
1.0625	0.310950009
1.065	0.280771693
1.0675	0.252175293
1.07	0.22536853
1.0725	0.200547997
1.075	0.177897588
1.0775	0.157586983
1.08	0.139770228
1.0825	0.124584393
1.085	0.112148346
1.0875	0.102561641
1.09	0.09590353
1.0925	0.09223212
1.095	0.091583673
1.0975	0.093972065
1.1	0.099388411
1.1025	0.107800856
1.105	0.119154545
1.1075	0.133371772
1.11	0.150352316
1.1125	0.169973947
1.115	0.192093136
1.1175	0.216545922
1.12	0.243148979
1.1225	0.271700841
1.125	0.301983296
1.1275	0.333762945
1.13	0.366792897
1.1325	0.400814614
1.135	0.435559869
1.1375	0.47075282
1.14	0.506112183
1.1425	0.541353471
1.145	0.576191309
1.1475	0.610341782
1.15	0.643524806
1.1525	0.675466509
1.155	0.705901591
1.1575	0.734575642
1.16	0.76124741
1.1625	0.785690983
1.165	0.807697871
1.1675	0.82707897
1.17	0.843666387
1.1725	0.857315097
1.175	0.86790444
1.1775	0.875339403
1.18	0.879551716
1.1825	0.880500709
1.185	0.878173943
1.1875	0.872587595
1.19	0.863786592
1.1925	0.851844488
1.195	0.836863076
1.1975	0.818971745
1.2	0.798326568
1.2025	0.775109141
1.205	0.749525164
1.2075	0.721802787
1.21	0.692190719
1.2125	0.660956127
1.215	0.628382331
1.2175	0.594766317
1.22	0.560416093
1.2225	0.525647897
1.225	0.490783306
1.2275	0.456146244
1.23	0.422059932
1.2325	0.388843817
1.235	0.356810483
1.2375	0.326262602
1.24	0.29748994
1.2425	0.27076645
1.245	0.24634749
1.2475	0.224467185
1.25	0.205335971
1.2525	0.189138342
1.255	0.176030831
1.2575	0.166140243
1.26	0.15956217
1.2625	0.156359804
1.265	0.156563053
1.2675	0.160168003
1.27	0.1671367
1.2725	0.177397293
1.275	0.190844513
1.2775	0.207340516
1.28	0.226716058
1.2825	0.24877202
1.285	0.273281255
1.2875	0.299990752
1.29	0.328624088
1.2925	0.358884165
1.295	0.39045618
1.2975	0.423010825
1.3	0.45620767
1.3025	0.4896987
1.305	0.523131972
1.3075	0.556155346
1.31	0.588420264
1.3125	0.619585515
1.315	0.64932097
1.3175	0.677311224
1.32	0.703259113
1.3225	0.726889062
1.325	0.747950232
1.3275	0.766219412
1.33	0.78150364
1.3325	0.793642499
1.335	0.802510078
1.3375	0.808016553
1.34	0.810109385
1.3425	0.808774088
1.345	0.804034591
1.3475	0.795953142
1.35	0.784629791
1.3525	0.770201418
1.355	0.752840332
1.3575	0.732752453
1.36	0.710175078
1.3625	0.685374265
1.365	0.658641865
1.3675	0.630292217
1.37	0.600658559
1.3725	0.570089181
1.375	0.538943377
1.3775	0.507587229
1.38	0.47638928
1.3825	0.445716148
1.385	0.41592813
1.3875	0.387374851
1.39	0.360391011
1.3925	0.335292295
1.395	0.312371471
1.3975	0.29189476
1.4	0.274098498
1.4025	0.259186159
1.405	0.24732575
1.4075	0.238647654
1.41	0.233242907
1.4125	0.231161983
1.415	0.23241406
1.4175	0.236966825
1.42	0.244746788
1.4225	0.255640132
1.425	0.269494083
1.4275	0.286118781
1.43	0.305289646
1.4325	0.326750197
1.435	0.35021531
1.4375	0.37537485
1.44	0.401897661
1.4425	0.429435843
1.445	0.457629268
1.4475	0.486110283
1.45	0.514508525
1.4525	0.542455804
1.455	0.569590963
1.4575	0.595564676
1.46	0.620044097
1.4625	0.642717309
1.465	0.663297504
1.4675	0.681526836
1.47	0.697179897
1.4725	0.710066757
1.475	0.720035526
1.4775	0.726974407
1.48	0.73081319
1.4825	0.731524187
1.485	0.729122569
1.4875	0.723666109
1.49	0.715254328
1.4925	0.704027051
1.495	0.690162398
1.4975	0.67387422
1.5	0.65540903
1.5025	0.635042462
1.505	0.613075312
1.5075	0.589829205
1.51	0.565641961
1.5125	0.540862728
1.515	0.515846938
1.5175	0.490951172
1.52	0.466528002
1.5225	0.442920895
1.525	0.420459247
1.5275	0.399453615
1.53	0.380191246
1.5325	0.362931933
1.535	0.347904298
1.5375	0.335302529
1.54	0.325283646
1.5425	0.317965322
1.545	0.313424306
1.5475	0.311695461
1.55	0.312771447
1.5525	0.316603046
1.555	0.323100124
1.5575	0.332133228
1.56	0.343535777
1.5625	0.357106831
1.565	0.372614379
1.5675	0.38979911
1.57	0.408378594
1.5725	0.428051818
1.575	0.448503996
1.5775	0.469411586
1.58	0.490447425
1.5825	0.511285896
1.585	0.531608065
1.5875	0.551106673
1.59	0.56949093
1.5925	0.586491017
1.595	0.601862221
1.5975	0.615388657
1.6	0.62688648
1.6025	0.63620657
1.605	0.643236626
1.6075	0.647902639
1.61	0.650169722
1.6125	0.65004229
1.615	0.647563578
1.6175	0.642814513
1.62	0.635911967
1.6225	0.627006406
1.625	0.616279003
1.6275	0.603938236
1.63	0.590216064
1.6325	0.575363722
1.635	0.559647226
1.6375	0.543342666
1.64	0.526731363
1.6425	0.510094982
1.645	0.493710694
1.6475	0.477846457
1.65	0.462756513
1.6525	0.448677177
1.655	0.435822983
1.6575	0.424383271
1.66	0.414519258
1.6625	0.406361651
1.665	0.400008836
1.6675	0.395525682
1.67	0.392942962
1.6725	0.392257407
1.675	0.393432383
1.6775	0.396399176
1.68	0.401058842
1.6825	0.407284603
1.685	0.414924714
1.6875	0.423805763
1.69	0.433736317
1.6925	0.444510857
1.695	0.455913907
1.6975	0.467724283
1.7	0.479719382
1.7025	0.491679412
1.705	0.503391489
1.7075	0.51465353
1.71	0.525277842
1.7125	0.535094372
1.715	0.543953525
1.7175	0.551728524
1.72	0.558317258
1.7225	0.563643592
1.725	0.567658118
1.7275	0.570338348
1.73	0.571688339
1.7325	0.57173779
1.735	0.570540615
1.7375	0.568173057
1.74	0.564731368
1.7425	0.560329133
1.745	0.555094291
1.7475	0.549165933
1.75	0.542690943
1.7525	0.535820576
1.755	0.528707028
1.7575	0.521500101
1.76	0.514344027
1.7625	0.507374508
1.765	0.500716064
1.7675	0.494479723
1.77	0.488761104
1.7725	0.483638941
1.775	0.479174057
1.7775	0.475408823
1.78	0.472367078
1.7825	0.47005453
1.785	0.468459594
1.7875	0.467554647
1.79	0.467297652
1.7925	0.467634105
1.795	0.46849924
1.7975	0.469820428
1.8	0.471519709
1.8025	0.473516365
1.805	0.475729483
1.8075	0.478080419
1.81	0.480495103
1.8125	0.482906118
1.815	0.48525449
1.8175	0.487491159
1.82	0.48957806
1.8225	0.491488824
1.825	0.493209046
1.8275	0.494736141
1.83	0.496078782
1.8325	0.497255954
1.835	0.498295632
1.8375	0.49923316
1.84	0.500109349
1.8425	0.500968388
1.845	0.501855611
1.8475	0.502815207
1.85	0.503887951
1.8525	0.505109025
1.855	0.506506004
1.8575	0.508097096
1.86	0.509889675
1.8625	0.511879188
1.865	0.514048466
1.8675	0.516367492
1.87	0.518793625
1.8725	0.521272316
1.875	0.523738287
1.8775	0.526117166
1.88	0.52832753
1.8825	0.530283318
1.885	0.531896542
1.8875	0.533080226
1.89	0.533751483
1.8925	0.533834644
1.895	0.533264335
1.8975	0.531988412
1.9	0.52997064
1.9025	0.52719304
1.905	0.52365779
1.9075	0.519388632
1.91	0.514431683
1.9125	0.508855623
1.915	0.502751212
1.9175	0.496230117
1.92	0.489423056
1.9225	0.482477279
1.925	0.475553418
1.9275	0.468821791
1.93	0.462458218
1.9325	0.456639461
1.935	0.451538398
1.9375	0.447319058
1.94	0.444131659
1.9425	0.442107778
1.945	0.44135581
1.9475	0.441956858
1.95	0.443961173
1.9525	0.447385296
1.955	0.452209991
1.9575	0.458379072
1.96	0.465799198
1.9625	0.474340676
1.965	0.483839299
1.9675	0.494099205
1.97	0.504896728
1.9725	0.515985171
1.975	0.527100395
1.9775	0.537967129
1.98	0.548305822
1.9825	0.557839895
1.985	0.566303191
1.9875	0.573447435
1.99	0.57904949
1.9925	0.582918207
1.995	0.584900661
1.9975	0.584887578
2	0.582817773
2.0025	0.578681443
2.005	0.572522179
2.0075	0.564437601
2.01	0.554578543
2.0125	0.543146762
2.015	0.530391194
2.0175	0.516602789
2.02	0.502108044
2.0225	0.487261352
2.025	0.472436349
2.0275	0.458016461
2.03	0.444384891
2.0325	0.431914306
2.035	0.420956496
2.0375	0.411832299
2.04	0.404822077
2.0425	0.400157021
2.045	0.398011564
2.0475	0.398497133
2.05	0.401657472
2.0525	0.40746569
2.055	0.415823192
2.0575	0.42656056
2.06	0.43944042
2.0625	0.454162277
2.065	0.470369224
2.0675	0.487656402
2.07	0.505581007
2.0725	0.523673621
2.075	0.541450556
2.0775	0.558426914
2.08	0.574129999
2.0825	0.588112705
2.085	0.59996651
2.0875	0.609333683
2.09	0.615918344
2.0925	0.619496034
2.095	0.619921469
2.0975	0.617134234
2.1	0.611162177
2.1025	0.60212238
2.105	0.590219588
2.1075	0.575742112
2.11	0.559055247
2.1125	0.540592344
2.115	0.52084374
2.1175	0.500343823
2.12	0.479656567
2.1225	0.459359918
2.125	0.440029468
2.1275	0.422221886
2.13	0.406458568
2.1325	0.393210013
2.135	0.382881386
2.1375	0.375799719
2.14	0.372203169
2.1425	0.372232692
2.145	0.375926414
2.1475	0.383216946
2.15	0.393931748
2.1525	0.407796627
2.155	0.424442291
2.1575	0.443413842
2.16	0.46418297
2.1625	0.486162539
2.165	0.508723155
2.1675	0.53121127
2.17	0.552968291
2.1725	0.573350133
2.175	0.591746644
2.1775	0.607600284
2.18	0.620423505
2.1825	0.629814256
2.185	0.635469123
2.1875	0.637193655
2.19	0.634909515
2.1925	0.628658181
2.195	0.618601039
2.1975	0.605015798
2.2	0.588289279
2.2025	0.568906764
2.205	0.547438161
2.2075	0.524521382
2.21	0.500843415
2.2125	0.477119639
2.215	0.454072001
2.2175	0.432406749
2.22	0.412792384
2.2225	0.395838545
2.225	0.382076517
2.2275	0.371941969
2.23	0.365760537
2.2325	0.363736715
2.235	0.365946469
2.2375	0.37233385
2.24	0.382711758
2.2425	0.396766895
2.245	0.414068786
2.2475	0.434082629
2.25	0.456185606
2.2525	0.479686166
2.255	0.503845681
2.2575	0.52790181
2.26	0.551092818
2.2625	0.572682073
2.265	0.591981924
2.2675	0.608376165
2.27	0.621340344
2.2725	0.630459214
2.275	0.635440743
2.2775	0.636126172
2.28	0.632495763
2.2825	0.624669999
2.285	0.61290617
2.2875	0.597590404
2.29	0.579225392
2.2925	0.558414156
2.295	0.535840405
2.2975	0.512246088
2.3	0.488406888
2.3025	0.465106481
2.305	0.443110397
2.3075	0.423140394
2.31	0.405850197
2.3125	0.391803451
2.315	0.381454643
2.3175	0.375133679
2.32	0.373034639
2.3225	0.375209145
2.325	0.381564581
2.3275	0.391867252
2.33	0.405750394
2.3325	0.422726783
2.335	0.442205523
2.3375	0.463512444
2.34	0.485913408
2.3425	0.508639732
2.345	0.530914818
2.3475	0.551981083
2.35	0.571126229
2.3525	0.587707919
2.355	0.601175996
2.3575	0.611091433
2.36	0.617141356
2.3625	0.619149572
2.365	0.617082248
2.3675	0.611048508
2.37	0.601295935
2.3725	0.588201144
2.375	0.572255742
2.3775	0.554048205
2.38	0.534242323
2.3825	0.513552994
2.385	0.492720258
2.3875	0.472482516
2.39	0.453549919
2.3925	0.436578911
2.395	0.422148844
2.3975	0.410741541
2.4	0.402724545
2.4025	0.398338673
2.405	0.39769032
2.4075	0.400748781
2.41	0.407348682
2.4125	0.417197403
2.415	0.429887188
2.4175	0.444911472
2.42	0.461684781
2.4225	0.479565433
2.425	0.497880163
2.4275	0.515949715
2.43	0.533114425
2.4325	0.548758804
2.435	0.562334191
2.4375	0.573378606
2.44	0.581533065
2.4425	0.586553743
2.445	0.588319559
2.4475	0.586834903
2.45	0.582227469
2.4525	0.574741308
2.455	0.564725425
2.4575	0.552618423
2.46	0.538929837
2.4625	0.524218948
2.465	0.509071944
2.4675	0.494078371
2.47	0.47980783
2.4725	0.466787863
2.475	0.455483901
2.4775	0.446282072
2.48	0.439475539
2.4825	0.435254862
2.485	0.433702742
2.4875	0.434793286
2.49	0.438395759
2.4925	0.444282595
2.495	0.45214126
2.4975	0.461589408
